time,Out1
0.0,0.0
0.010000000000000002,7.999999999999999e-5
0.02000000000000001,0.00025999
0.03000000000000002,0.00053995
0.04000000000000003,0.00091986
0.05000000000000004,0.00139968
0.060000000000000046,0.00197935
0.07000000000000005,0.00265883
0.08000000000000006,0.00343804
0.09000000000000007,0.0043169
0.10000000000000007,0.00529533
0.11000000000000008,0.00637323
0.12000000000000009,0.00755049
0.1300000000000001,0.008827
0.1400000000000001,0.010202619999999999
0.1500000000000001,0.011677219999999999
0.16000000000000011,0.01325065
0.17000000000000012,0.01492276
0.18000000000000013,0.01669338
0.19000000000000014,0.018562330000000002
0.20000000000000015,0.020529420000000003
0.21000000000000016,0.022594450000000002
0.22000000000000017,0.024757220000000003
0.23000000000000018,0.027017520000000003
0.24000000000000019,0.029375110000000003
0.25000000000000017,0.03182977
0.2600000000000002,0.03438124
0.2700000000000002,0.03702927
0.2800000000000002,0.039773600000000006
0.2900000000000002,0.042613950000000005
0.3000000000000002,0.04555004000000001
0.3100000000000002,0.048581570000000004
0.32000000000000023,0.05170824
0.33000000000000024,0.054929740000000005
0.34000000000000025,0.058245750000000006
0.35000000000000026,0.061655930000000005
0.36000000000000026,0.06515995000000001
0.3700000000000003,0.06875745000000001
0.3800000000000003,0.07244807000000002
0.3900000000000003,0.07623145000000002
0.4000000000000003,0.08010720000000002
0.4100000000000003,0.08407494000000001
0.4200000000000003,0.08813427000000001
0.4300000000000003,0.09228479000000002
0.44000000000000034,0.09652608000000001
0.45000000000000034,0.10085772000000001
0.46000000000000035,0.10527927000000001
0.47000000000000036,0.10979029000000001
0.48000000000000037,0.11439033000000001
0.4900000000000004,0.11907893000000001
0.5000000000000003,0.12385562000000001
0.5100000000000003,0.12871993
0.5200000000000004,0.13367137
0.5300000000000004,0.13870944000000002
0.5400000000000004,0.14383364
0.5500000000000004,0.14904345000000002
0.5600000000000004,0.15433836
0.5700000000000004,0.15971783
0.5800000000000004,0.16518133000000002
0.5900000000000004,0.17072831000000002
0.6000000000000004,0.17635822
0.6100000000000004,0.18207049
0.6200000000000004,0.18786455
0.6300000000000004,0.19373983
0.6400000000000005,0.19969573
0.6500000000000005,0.20573165999999998
0.6600000000000005,0.21184702
0.6700000000000005,0.21804119
0.6800000000000005,0.22431356
0.6900000000000005,0.23066349
0.7000000000000005,0.23709036
0.7100000000000005,0.24359352
0.7200000000000005,0.25017232
0.7300000000000005,0.2568261
0.7400000000000005,0.2635542
0.7500000000000006,0.27035594
0.7600000000000006,0.27723064000000003
0.7700000000000006,0.28417762
0.7800000000000006,0.29119618
0.7900000000000006,0.29828562000000003
0.8000000000000006,0.30544523
0.8100000000000006,0.3126743
0.8200000000000006,0.31997210000000004
0.8300000000000006,0.3273379
0.8400000000000006,0.33477097
0.8500000000000006,0.34227056
0.8600000000000007,0.34983592
0.8700000000000007,0.3574663
0.8800000000000007,0.36516093
0.8900000000000007,0.37291904
0.9000000000000007,0.38073986
0.9100000000000007,0.38862261
0.9200000000000007,0.39656649
0.9300000000000007,0.40457072
0.9400000000000007,0.41263449
0.9500000000000007,0.42075700000000005
0.9600000000000007,0.42893743000000006
0.9700000000000008,0.43717496000000006
0.9800000000000008,0.44546878000000006
0.9900000000000008,0.4538180500000001
1.0000000000000007,0.4622219400000001
1.0099999999999996,0.4706796000000001
1.0199999999999985,0.47919020000000007
1.0299999999999974,0.48775288000000006
1.0399999999999963,0.49636678000000006
1.0499999999999952,0.5050310400000001
1.059999999999994,0.5137448000000001
1.069999999999993,0.5225071900000001
1.0799999999999919,0.5313173200000001
1.0899999999999908,0.5401743200000001
1.0999999999999897,0.5490773000000001
1.1099999999999886,0.5580253800000001
1.1199999999999875,0.5670176500000002
1.1299999999999863,0.5760532200000001
1.1399999999999852,0.5851311800000002
1.1499999999999841,0.5942506300000002
1.159999999999983,0.6034106600000002
1.169999999999982,0.6126103400000003
1.1799999999999808,0.6218487600000002
1.1899999999999797,0.6311250000000003
1.1999999999999786,0.6404381300000003
1.2099999999999775,0.6497872100000003
1.2199999999999764,0.6591713100000003
1.2299999999999753,0.6685894900000003
1.2399999999999742,0.6780408200000003
1.2499999999999731,0.6875243400000003
1.259999999999972,0.6970391100000003
1.269999999999971,0.7065841700000003
1.2799999999999698,0.7161585800000003
1.2899999999999687,0.7257613700000003
1.2999999999999676,0.7353915800000003
1.3099999999999665,0.7450482500000003
1.3199999999999654,0.7547304200000003
1.3299999999999643,0.7644371100000004
1.3399999999999632,0.7741673600000004
1.3499999999999621,0.7839201900000005
1.359999999999961,0.7936946300000005
1.36999999999996,0.8034897000000005
1.3799999999999588,0.8133044200000006
1.3899999999999577,0.8231378100000006
1.3999999999999566,0.8329888900000006
1.4099999999999555,0.8428566700000006
1.4199999999999544,0.8527401600000006
1.4299999999999533,0.8626383800000006
1.4399999999999522,0.8725503400000006
1.449999999999951,0.8824750400000007
1.45999999999995,0.8924114900000006
1.469999999999949,0.9023587000000006
1.4799999999999478,0.9123156800000006
1.4899999999999467,0.9222814200000007
1.4999999999999456,0.9322549400000006
1.5099999999999445,0.9422352300000006
1.5199999999999434,0.9522213000000006
1.5299999999999423,0.9622121400000005
1.5399999999999412,0.9722067600000005
1.54999999999994,0.9822041600000005
1.559999999999939,0.9922033400000005
1.569999999999938,1.0022033000000006
1.5799999999999368,1.0122030400000006
1.5899999999999357,1.0222015600000005
1.5999999999999346,1.0321978600000006
1.6099999999999335,1.0421909400000007
1.6199999999999324,1.0521798000000007
1.6299999999999313,1.0621634400000006
1.6399999999999302,1.0721408700000006
1.649999999999929,1.0821110800000007
1.659999999999928,1.0920730800000007
1.6699999999999269,1.1020258700000007
1.6799999999999258,1.1119684600000008
1.6899999999999247,1.1218998600000007
1.6999999999999236,1.1318190700000008
1.7099999999999225,1.1417250900000009
1.7199999999999214,1.151616940000001
1.7299999999999203,1.161493630000001
1.7399999999999192,1.171354170000001
1.749999999999918,1.181197570000001
1.759999999999917,1.191022860000001
1.7699999999999159,1.200829040000001
1.7799999999999148,1.210615140000001
1.7899999999999137,1.220380180000001
1.7999999999999126,1.230123180000001
1.8099999999999115,1.239843170000001
1.8199999999999104,1.249539170000001
1.8299999999999093,1.2592102200000008
1.8399999999999082,1.2688553500000008
1.849999999999907,1.2784735900000008
1.859999999999906,1.2880639900000008
1.8699999999999048,1.2976255800000007
1.8799999999999037,1.3071574100000007
1.8899999999999026,1.3166585200000007
1.8999999999999015,1.3261279700000008
1.9099999999999004,1.3355648100000008
1.9199999999998993,1.3449680900000007
1.9299999999998982,1.3543368700000007
1.9399999999998971,1.3636702200000006
1.949999999999896,1.3729672000000006
1.959999999999895,1.3822268900000005
1.9699999999998938,1.3914483500000006
1.9799999999998927,1.4006306700000006
1.9899999999998916,1.4097729300000006
1.9999999999998905,1.4188742100000007
2.0099999999998897,1.4279336000000007
2.0199999999998886,1.4369502000000007
2.0299999999998875,1.4459231000000008
2.0399999999998863,1.4548514100000007
2.0499999999998852,1.4637342400000006
2.059999999999884,1.4725706900000006
2.069999999999883,1.4813598900000007
2.079999999999882,1.4901009500000006
2.089999999999881,1.4987930000000007
2.0999999999998797,1.5074351700000006
2.1099999999998786,1.5160266000000007
2.1199999999998775,1.5245664300000006
2.1299999999998764,1.5330538000000007
2.1399999999998753,1.5414878700000008
2.1499999999998742,1.5498677900000009
2.159999999999873,1.5581927200000008
2.169999999999872,1.5664618300000008
2.179999999999871,1.5746743000000007
2.18999999999987,1.5828293000000007
2.1999999999998687,1.5909260200000006
2.2099999999998676,1.5989636500000006
2.2199999999998665,1.6069413800000005
2.2299999999998654,1.6148584200000005
2.2399999999998643,1.6227139700000004
2.249999999999863,1.6305072500000004
2.259999999999862,1.6382374800000004
2.269999999999861,1.6459038900000003
2.27999999999986,1.6535057100000004
2.289999999999859,1.6610421800000004
2.2999999999998577,1.6685125400000003
2.3099999999998566,1.6759160500000003
2.3199999999998555,1.6832519700000004
2.3299999999998544,1.6905195700000004
2.3399999999998533,1.6977181100000005
2.349999999999852,1.7048468800000005
2.359999999999851,1.7119051700000005
2.36999999999985,1.7188922700000004
2.379999999999849,1.7258074800000005
2.389999999999848,1.7326501100000005
2.3999999999998467,1.7394194800000005
2.4099999999998456,1.7461149000000005
2.4199999999998445,1.7527357100000005
2.4299999999998434,1.7592812500000006
2.4399999999998423,1.7657508600000005
2.449999999999841,1.7721439000000005
2.45999999999984,1.7784597300000005
2.469999999999839,1.7846977100000005
2.479999999999838,1.7908572200000006
2.489999999999837,1.7969376500000005
2.4999999999998357,1.8029383800000005
2.5099999999998346,1.8088588200000004
2.5199999999998335,1.8146983700000003
2.5299999999998324,1.8204564500000004
2.5399999999998313,1.8261324900000004
2.54999999999983,1.8317259200000005
2.559999999999829,1.8372361800000006
2.569999999999828,1.8426627100000006
2.579999999999827,1.8480049800000007
2.5899999999998258,1.8532624500000008
2.5999999999998247,1.8584345900000008
2.6099999999998236,1.8635208900000009
2.6199999999998225,1.8685208400000008
2.6299999999998214,1.8734339400000009
2.6399999999998203,1.8782596900000008
2.649999999999819,1.8829976200000007
2.659999999999818,1.8876472500000008
2.669999999999817,1.8922081100000008
2.679999999999816,1.8966797500000008
2.6899999999998148,1.9010617300000008
2.6999999999998137,1.9053536000000009
2.7099999999998126,1.909554940000001
2.7199999999998115,1.913665320000001
2.7299999999998104,1.917684340000001
2.7399999999998093,1.921611590000001
2.749999999999808,1.925446680000001
2.759999999999807,1.929189220000001
2.769999999999806,1.9328388500000009
2.779999999999805,1.936395190000001
2.7899999999998037,1.939857890000001
2.7999999999998026,1.943226610000001
2.8099999999998015,1.946501010000001
2.8199999999998004,1.949680760000001
2.8299999999997993,1.952765540000001
2.8399999999997982,1.955755040000001
2.849999999999797,1.958648970000001
2.859999999999796,1.961447040000001
2.869999999999795,1.964148960000001
2.879999999999794,1.966754470000001
2.8899999999997927,1.969263300000001
2.8999999999997916,1.971675210000001
2.9099999999997905,1.973989950000001
2.9199999999997894,1.9762072900000012
2.9299999999997883,1.9783270100000012
2.9399999999997872,1.9803489000000012
2.949999999999786,1.9822727600000012
2.959999999999785,1.984098390000001
2.969999999999784,1.9858256100000011
2.979999999999783,1.9874542500000012
2.9899999999997817,1.9889841400000012
2.9999999999997806,1.9904151400000012
3.0099999999997795,1.991747100000001
3.0199999999997784,1.9929798800000011
3.0299999999997773,1.994113370000001
3.039999999999776,1.995147440000001
3.049999999999775,1.996082000000001
3.059999999999774,1.996916950000001
3.069999999999773,1.997652210000001
3.079999999999772,1.998287710000001
3.0899999999997707,1.998823380000001
3.0999999999997696,1.999259170000001
3.1099999999997685,1.9995950300000012
3.1199999999997674,1.9998309300000012
3.1299999999997663,1.9999668500000012
3.139999999999765,2.0000027800000013
3.149999999999764,1.9999387100000012
3.159999999999763,1.9997746400000012
3.169999999999762,1.9995106000000011
3.179999999999761,1.999146610000001
3.1899999999997597,1.9986827000000011
3.1999999999997586,1.998118930000001
3.2099999999997575,1.997455340000001
3.2199999999997564,1.996692010000001
3.2299999999997553,1.995829010000001
3.239999999999754,1.994866430000001
3.249999999999753,1.993804360000001
3.259999999999752,1.9926429100000012
3.269999999999751,1.9913822000000012
3.27999999999975,1.9900223500000012
3.2899999999997487,1.9885635000000013
3.2999999999997476,1.9870058000000013
3.3099999999997465,1.9853494000000014
3.3199999999997454,1.9835944600000013
3.3299999999997443,1.9817411600000012
3.339999999999743,1.9797896900000012
3.349999999999742,1.9777402400000013
3.359999999999741,1.9755930200000014
3.36999999999974,1.9733482400000013
3.3799999999997388,1.9710061300000012
3.3899999999997377,1.9685669200000013
3.3999999999997366,1.9660308500000014
3.4099999999997355,1.9633981800000015
3.4199999999997344,1.9606691700000016
3.4299999999997333,1.9578440900000016
3.439999999999732,1.9549232300000017
3.449999999999731,1.9519068800000017
3.45999999999973,1.9487953400000018
3.469999999999729,1.9455889200000018
3.4799999999997278,1.942287940000002
3.4899999999997267,1.9388927300000018
3.4999999999997256,1.935403630000002
3.5099999999997245,1.9318209900000018
3.5199999999997234,1.9281451700000019
3.5299999999997222,1.924376540000002
3.539999999999721,1.920515470000002
3.54999999999972,1.916562350000002
3.559999999999719,1.912517580000002
3.569999999999718,1.908381550000002
3.5799999999997167,1.9041546900000021
3.5899999999997156,1.8998374100000022
3.5999999999997145,1.8954301500000021
3.6099999999997134,1.890933350000002
3.6199999999997123,1.8863474500000021
3.6299999999997112,1.8816729200000022
3.63999999999971,1.8769102200000023
3.649999999999709,1.8720598300000022
3.659999999999708,1.8671222400000023
3.669999999999707,1.8620979400000022
3.6799999999997057,1.8569874300000022
3.6899999999997046,1.8517912200000022
3.6999999999997035,1.8465098300000022
3.7099999999997024,1.8411437900000023
3.7199999999997013,1.8356936400000023
3.7299999999997,1.8301599200000023
3.739999999999699,1.8245431800000023
3.749999999999698,1.8188439900000022
3.759999999999697,1.8130629200000021
3.769999999999696,1.8072005400000022
3.7799999999996947,1.801257440000002
3.7899999999996936,1.795234220000002
3.7999999999996925,1.789131470000002
3.8099999999996914,1.782949810000002
3.8199999999996903,1.776689860000002
3.829999999999689,1.770352240000002
3.839999999999688,1.7639375800000021
3.849999999999687,1.7574465300000022
3.859999999999686,1.7508797400000022
3.869999999999685,1.7442378600000021
3.8799999999996837,1.737521550000002
3.8899999999996826,1.7307314900000021
3.8999999999996815,1.7238683600000022
3.9099999999996804,1.7169328400000021
3.9199999999996793,1.709925630000002
3.929999999999678,1.702847430000002
3.939999999999677,1.6956989500000021
3.949999999999676,1.688480900000002
3.959999999999675,1.681194000000002
3.969999999999674,1.673838980000002
3.9799999999996727,1.666416580000002
3.9899999999996716,1.6589275400000019
3.9999999999996705,1.651372600000002
4.009999999999674,1.643752530000002
4.019999999999677,1.636068080000002
4.0299999999996805,1.628320030000002
4.039999999999684,1.620509140000002
4.049999999999687,1.612636200000002
4.0599999999996905,1.604702000000002
4.069999999999694,1.596707330000002
4.079999999999697,1.5886529900000022
4.0899999999997005,1.5805397900000022
4.099999999999704,1.5723685300000023
4.109999999999707,1.5641400400000023
4.119999999999711,1.5558551300000023
4.129999999999714,1.5475146400000024
4.139999999999717,1.5391194000000024
4.149999999999721,1.5306702400000023
4.159999999999724,1.5221680200000023
4.169999999999727,1.5136135800000023
4.179999999999731,1.5050077800000023
4.189999999999734,1.4963514800000024
4.199999999999737,1.4876455400000024
4.209999999999741,1.4788908400000025
4.219999999999744,1.4700882500000025
4.229999999999747,1.4612386500000025
4.239999999999751,1.4523429300000026
4.249999999999754,1.4434019800000026
4.259999999999757,1.4344166900000026
4.269999999999761,1.4253879500000026
4.279999999999764,1.4163166800000027
4.289999999999767,1.4072037800000026
4.299999999999771,1.3980501500000027
4.309999999999774,1.3888567200000026
4.319999999999777,1.3796244000000026
4.329999999999781,1.3703541200000027
4.339999999999784,1.3610468100000026
4.349999999999787,1.3517033900000026
4.359999999999791,1.3423248000000025
4.369999999999794,1.3329119800000024
4.379999999999797,1.3234658700000024
4.389999999999801,1.3139874100000024
4.399999999999804,1.3044775500000023
4.409999999999807,1.2949372500000023
4.419999999999811,1.2853674500000023
4.429999999999814,1.2757691200000023
4.439999999999817,1.2661432100000023
4.449999999999821,1.2564906900000024
4.459999999999824,1.2468125200000024
4.4699999999998274,1.2371096700000024
4.479999999999831,1.2273831100000023
4.489999999999834,1.2176338100000024
4.4999999999998375,1.2078627400000024
4.509999999999841,1.1980708900000023
4.519999999999844,1.1882592300000023
4.5299999999998475,1.1784287500000024
4.539999999999851,1.1685804200000023
4.549999999999854,1.1587152300000023
4.5599999999998575,1.1488341700000022
4.569999999999861,1.1389382300000022
4.579999999999864,1.1290284000000022
4.5899999999998675,1.1191056600000022
4.599999999999871,1.1091710100000023
4.609999999999874,1.0992254500000023
4.6199999999998775,1.0892699600000022
4.629999999999881,1.0793055500000022
4.639999999999884,1.0693332100000021
4.649999999999888,1.059353930000002
4.659999999999891,1.0493687200000021
4.669999999999894,1.0393785700000022
4.679999999999898,1.0293844800000023
4.689999999999901,1.0193874500000022
4.699999999999904,1.0093884900000023
4.709999999999908,0.9993885900000024
4.719999999999911,0.9893887500000024
4.729999999999914,0.9793899700000024
4.739999999999918,0.9693932500000024
4.749999999999921,0.9593995900000024
4.759999999999924,0.9494099900000024
4.769999999999928,0.9394254500000023
4.779999999999931,0.9294469700000023
4.789999999999934,0.9194755400000023
4.799999999999938,0.9095121600000023
4.809999999999941,0.8995578300000023
4.819999999999944,0.8896135500000023
4.829999999999948,0.8796803100000024
4.839999999999951,0.8697591000000023
4.849999999999954,0.8598509100000024
4.859999999999958,0.8499567400000023
4.869999999999961,0.8400775700000023
4.879999999999964,0.8302143900000023
4.889999999999968,0.8203681900000023
4.899999999999971,0.8105399500000022
4.909999999999974,0.8007306600000023
4.919999999999978,0.7909413000000023
4.929999999999981,0.7811728400000023
4.939999999999984,0.7714262600000024
4.949999999999988,0.7617025400000024
4.959999999999991,0.7520026500000023
4.969999999999994,0.7423275600000023
4.979999999999998,0.7326782400000024
4.990000000000001,0.7230556500000024
5.000000000000004,0.7134607500000024
5.010000000000008,0.7038945100000025
5.020000000000011,0.6943578800000024
5.0300000000000145,0.6848518100000024
5.040000000000018,0.6753772600000024
